date,negative,neutral,positive,compound,daily_count,original_date,original_open,original_high,original_low,original_close,original_adj close,original_volume,lagged_price_date,lagged_open,lagged_high,lagged_low,lagged_close,lagged_adj close,lagged_btc_volume,price_change,price_direction
2018-08-05,0.0053141210374639,0.96964409221902,0.025043227665706,0.0581178674351585,694,2018-08-05,7031.080078125,7102.77001953125,6940.7001953125,7068.47998046875,7068.47998046875,3679110000,2018-08-12,6283.64990234375,6409.85009765625,6237.5,6322.68994140625,6322.68994140625,5665250000,745.7900390625,negative
2018-08-06,0.0068657894736842,0.9651644736842104,0.0279684210526315,0.0699272368421052,760,2018-08-06,7062.93994140625,7166.5498046875,6890.5400390625,6951.7998046875,6951.7998046875,3925900000,2018-08-13,6341.35986328125,6537.0498046875,6225.72021484375,6297.56982421875,6297.56982421875,4083980000,654.22998046875,negative
2018-08-07,0.0077365591397849,0.9695094086021506,0.0227513440860215,0.0511486559139785,744,2018-08-07,6958.31982421875,7146.56005859375,6748.240234375,6753.1201171875,6753.1201171875,4682800000,2018-08-14,6287.66015625,6287.93994140625,5971.0498046875,6199.7099609375,6199.7099609375,5301700000,553.41015625,negative
2018-08-08,0.0077698412698412,0.9631084656084656,0.0291230158730158,0.0713314814814814,756,2018-08-08,6746.85009765625,6746.85009765625,6226.22021484375,6305.7998046875,6305.7998046875,5064430000,2018-08-15,6221.419921875,6588.490234375,6221.419921875,6308.52001953125,6308.52001953125,4895450000,2.72021484375,positive
2018-08-09,0.0072009803921568,0.9663480392156862,0.0264375,0.0604845588235294,816,2018-08-09,6305.56005859375,6625.72998046875,6249.06982421875,6568.22998046875,6568.22998046875,4267040000,2018-08-16,6294.22998046875,6473.5,6276.41015625,6334.72998046875,6334.72998046875,4328420000,233.5,negative
2018-08-10,0.0107981407702523,0.9601009296148738,0.0291009296148738,0.0601952191235059,753,2018-08-10,6571.419921875,6591.259765625,6124.52001953125,6184.7099609375,6184.7099609375,4528680000,2018-08-17,6340.91015625,6582.5,6324.97021484375,6580.6298828125,6580.6298828125,4992990000,395.919921875,positive
2018-08-11,0.0119830028328611,0.9560184135977337,0.0319929178470254,0.065870538243626,706,2018-08-11,6185.7900390625,6455.740234375,6109.02978515625,6295.72998046875,6295.72998046875,4047850000,2018-08-18,6583.43017578125,6617.35009765625,6353.72998046875,6423.759765625,6423.759765625,3984520000,128.02978515625,positive
2018-08-12,0.0107622478386167,0.9620936599423632,0.0271368876080691,0.0500528818443804,694,2018-08-12,6283.64990234375,6409.85009765625,6237.5,6322.68994140625,6322.68994140625,5665250000,2018-08-19,6422.56982421875,6537.97998046875,6361.5498046875,6506.06982421875,6506.06982421875,3311170000,183.3798828125,positive
2018-08-13,0.010997256515775,0.9645130315500686,0.0244842249657064,0.0426736625514403,729,2018-08-13,6341.35986328125,6537.0498046875,6225.72021484375,6297.56982421875,6297.56982421875,4083980000,2018-08-20,6500.509765625,6536.919921875,6297.93017578125,6308.52978515625,6308.52978515625,3665100000,10.9599609375,positive
2018-08-14,0.0087423822714681,0.961662049861496,0.029590027700831,0.067394459833795,722,2018-08-14,6287.66015625,6287.93994140625,5971.0498046875,6199.7099609375,6199.7099609375,5301700000,2018-08-21,6301.06982421875,6500.8701171875,6298.240234375,6488.759765625,6488.759765625,3377180000,289.0498046875,positive
2018-08-15,0.0052403733955659,0.9675040840140022,0.0272485414235705,0.0723194865810968,857,2018-08-15,6221.419921875,6588.490234375,6221.419921875,6308.52001953125,6308.52001953125,4895450000,2018-08-22,6486.25,6816.7900390625,6310.10986328125,6376.7099609375,6376.7099609375,4668110000,68.18994140625,positive
2018-08-16,0.0063741403026134,0.9653108665749656,0.0283177441540577,0.0731515818431911,727,2018-08-16,6294.22998046875,6473.5,6276.41015625,6334.72998046875,6334.72998046875,4328420000,2018-08-23,6371.33984375,6546.5400390625,6371.33984375,6534.8798828125,6534.8798828125,3426180000,200.14990234375,positive
2018-08-17,0.0091858887381275,0.9624884667571236,0.0283242876526458,0.064053052917232,737,2018-08-17,6340.91015625,6582.5,6324.97021484375,6580.6298828125,6580.6298828125,4992990000,2018-08-24,6551.52001953125,6719.9599609375,6498.64013671875,6719.9599609375,6719.9599609375,4097820000,139.330078125,positive
2018-08-18,0.0089657422512234,0.9647357259380098,0.0263050570962479,0.0514464926590538,613,2018-08-18,6583.43017578125,6617.35009765625,6353.72998046875,6423.759765625,6423.759765625,3984520000,2018-08-25,6719.9501953125,6789.6298828125,6700.9599609375,6763.18994140625,6763.18994140625,3312600000,339.43017578125,positive
2018-08-19,0.008467716535433,0.970135433070866,0.0214,0.0439607874015748,635,2018-08-19,6422.56982421875,6537.97998046875,6361.5498046875,6506.06982421875,6506.06982421875,3311170000,2018-08-26,6754.64013671875,6774.75,6620.75,6707.259765625,6707.259765625,3295500000,201.18994140625,positive
2018-08-20,0.0087704918032786,0.969022354694486,0.022204172876304,0.0447181818181818,671,2018-08-20,6500.509765625,6536.919921875,6297.93017578125,6308.52978515625,6308.52978515625,3665100000,2018-08-27,6710.7998046875,6884.64013671875,6689.7099609375,6884.64013671875,6884.64013671875,4019000000,576.1103515625,positive
2018-08-21,0.0077929515418502,0.9670690161527166,0.0251321585903083,0.0540116005873715,681,2018-08-21,6301.06982421875,6500.8701171875,6298.240234375,6488.759765625,6488.759765625,3377180000,2018-08-28,6891.080078125,7109.56005859375,6882.33984375,7096.27978515625,7096.27978515625,4659940000,607.52001953125,positive
2018-08-22,0.0107847730600292,0.9642825768667644,0.0249355783308931,0.0514487554904831,683,2018-08-22,6486.25,6816.7900390625,6310.10986328125,6376.7099609375,6376.7099609375,4668110000,2018-08-29,7091.7099609375,7113.2998046875,6970.81982421875,7047.16015625,7047.16015625,4145880000,670.4501953125,positive
2018-08-23,0.0120702290076335,0.963097709923664,0.024836641221374,0.0508868702290076,655,2018-08-23,6371.33984375,6546.5400390625,6371.33984375,6534.8798828125,6534.8798828125,3426180000,2018-08-30,7043.759765625,7072.68994140625,6834.68994140625,6978.22998046875,6978.22998046875,4463250000,443.35009765625,positive
2018-08-24,0.0066565349544072,0.9641139817629178,0.0292294832826747,0.074388905775076,658,2018-08-24,6551.52001953125,6719.9599609375,6498.64013671875,6719.9599609375,6719.9599609375,4097820000,2018-08-31,6973.97021484375,7057.169921875,6920.16015625,7037.580078125,7037.580078125,4495650000,317.6201171875,positive
2018-08-25,0.00718779342723,0.9708419405320816,0.0219702660406885,0.0467026604068857,639,2018-08-25,6719.9501953125,6789.6298828125,6700.9599609375,6763.18994140625,6763.18994140625,3312600000,2018-09-01,7044.81005859375,7242.2900390625,7038.0498046875,7193.25,7193.25,4116050000,430.06005859375,positive
2018-08-26,0.0071256366723259,0.9614176570458404,0.0314550084889643,0.071323089983022,589,2018-08-26,6754.64013671875,6774.75,6620.75,6707.259765625,6707.259765625,3295500000,2018-09-02,7189.580078125,7306.31005859375,7132.16015625,7272.72021484375,7272.72021484375,4329540000,565.46044921875,positive
2018-08-27,0.0088485757121439,0.96419940029985,0.0269565217391304,0.0568671664167916,667,2018-08-27,6710.7998046875,6884.64013671875,6689.7099609375,6884.64013671875,6884.64013671875,4019000000,2018-09-03,7279.02978515625,7317.93994140625,7208.14990234375,7260.06005859375,7260.06005859375,4087760000,375.419921875,positive
2018-08-28,0.0076946666666666,0.963672,0.0286346666666666,0.0622609333333333,750,2018-08-28,6891.080078125,7109.56005859375,6882.33984375,7096.27978515625,7096.27978515625,4659940000,2018-09-04,7263.0,7388.259765625,7255.43994140625,7361.66015625,7361.66015625,4273640000,265.38037109375,positive
2018-08-29,0.0062758152173913,0.9648804347826088,0.0288437499999999,0.0720073369565217,736,2018-08-29,7091.7099609375,7113.2998046875,6970.81982421875,7047.16015625,7047.16015625,4145880000,2018-09-05,7361.4599609375,7388.43017578125,6792.830078125,6792.830078125,6792.830078125,5800460000,254.330078125,negative
2018-08-30,0.0092265415549597,0.9610442359249328,0.0297359249329758,0.0645310991957104,746,2018-08-30,7043.759765625,7072.68994140625,6834.68994140625,6978.22998046875,6978.22998046875,4463250000,2018-09-06,6755.14013671875,6755.14013671875,6404.72021484375,6529.169921875,6529.169921875,5523470000,449.06005859375,negative
2018-08-31,0.008907624633431,0.9632771260997068,0.0278123167155425,0.0555982404692082,682,2018-08-31,6973.97021484375,7057.169921875,6920.16015625,7037.580078125,7037.580078125,4495650000,2018-09-07,6528.919921875,6555.2900390625,6396.8701171875,6467.06982421875,6467.06982421875,4264680000,570.51025390625,negative
2018-09-01,0.0088925233644859,0.9658006230529594,0.0253068535825545,0.0493481308411214,642,2018-09-01,7044.81005859375,7242.2900390625,7038.0498046875,7193.25,7193.25,4116050000,2018-09-08,6460.169921875,6534.25,6197.52001953125,6225.97998046875,6225.97998046875,3835060000,967.27001953125,negative
2018-09-02,0.0106555386949924,0.9607556904400608,0.028597875569044,0.0459403641881638,659,2018-09-02,7189.580078125,7306.31005859375,7132.16015625,7272.72021484375,7272.72021484375,4329540000,2018-09-09,6223.3798828125,6446.259765625,6201.22021484375,6300.85986328125,6300.85986328125,3671890000,971.8603515625,negative
2018-09-03,0.0095926449787835,0.9654497878359264,0.0249561527581329,0.0482687411598302,707,2018-09-03,7279.02978515625,7317.93994140625,7208.14990234375,7260.06005859375,7260.06005859375,4087760000,2018-09-10,6301.56982421875,6374.97998046875,6292.759765625,6329.7001953125,6329.7001953125,3714100000,930.35986328125,negative
2018-09-04,0.0069638386648122,0.9675897079276772,0.0254450625869262,0.0578043115438108,719,2018-09-04,7263.0,7388.259765625,7255.43994140625,7361.66015625,7361.66015625,4273640000,2018-09-11,6331.8798828125,6398.919921875,6260.2099609375,6321.2001953125,6321.2001953125,3849910000,1040.4599609375,negative
2018-09-05,0.0124182561307901,0.955716621253406,0.0318678474114441,0.065000544959128,734,2018-09-05,7361.4599609375,7388.43017578125,6792.830078125,6792.830078125,6792.830078125,5800460000,2018-09-12,6317.009765625,6363.8701171875,6265.08984375,6351.7998046875,6351.7998046875,4064230000,441.0302734375,negative
2018-09-06,0.0071713483146067,0.9633497191011235,0.0294761235955056,0.0716933988764045,712,2018-09-06,6755.14013671875,6755.14013671875,6404.72021484375,6529.169921875,6529.169921875,5523470000,2018-09-13,6354.240234375,6535.41015625,6354.240234375,6517.31005859375,6517.31005859375,4210910000,11.85986328125,negative
2018-09-07,0.0078860398860398,0.963905982905983,0.0282108262108262,0.0627470085470085,702,2018-09-07,6528.919921875,6555.2900390625,6396.8701171875,6467.06982421875,6467.06982421875,4264680000,2018-09-14,6515.41015625,6596.10009765625,6456.169921875,6512.7099609375,6512.7099609375,4076220000,45.64013671875,positive
2018-09-08,0.0076711409395973,0.9662885906040268,0.0260436241610738,0.0646687919463087,596,2018-09-08,6460.169921875,6534.25,6197.52001953125,6225.97998046875,6225.97998046875,3835060000,2018-09-15,6509.39990234375,6561.72021484375,6493.5498046875,6543.2001953125,6543.2001953125,3216300000,317.22021484375,positive
2018-09-09,0.0101516587677725,0.958176935229068,0.0316761453396524,0.0727693522906793,633,2018-09-09,6223.3798828125,6446.259765625,6201.22021484375,6300.85986328125,6300.85986328125,3671890000,2018-09-16,6536.68017578125,6544.330078125,6460.10009765625,6517.18017578125,6517.18017578125,3273730000,216.3203125,positive
2018-09-10,0.0102730158730158,0.9588333333333334,0.0309047619047619,0.0646571428571428,630,2018-09-10,6301.56982421875,6374.97998046875,6292.759765625,6329.7001953125,6329.7001953125,3714100000,2018-09-17,6514.06005859375,6540.2099609375,6257.52001953125,6281.2001953125,6281.2001953125,3910780000,48.5,negative
2018-09-11,0.0080094043887147,0.9611316614420062,0.0308510971786833,0.0760150470219435,638,2018-09-11,6331.8798828125,6398.919921875,6260.2099609375,6321.2001953125,6321.2001953125,3849910000,2018-09-18,6280.91015625,6384.18017578125,6265.7099609375,6371.2998046875,6371.2998046875,4180090000,50.099609375,positive
2018-09-12,0.0111103151862464,0.9602034383954154,0.0286905444126074,0.0579719197707736,698,2018-09-12,6317.009765625,6363.8701171875,6265.08984375,6351.7998046875,6351.7998046875,4064230000,2018-09-19,6371.85009765625,6448.4599609375,6208.33984375,6398.5400390625,6398.5400390625,4431340000,46.740234375,positive
2018-09-13,0.0085342465753424,0.956909589041096,0.0345547945205479,0.0817104109589041,730,2018-09-13,6354.240234375,6535.41015625,6354.240234375,6517.31005859375,6517.31005859375,4210910000,2018-09-20,6398.85009765625,6529.259765625,6395.9501953125,6519.669921875,6519.669921875,4348110000,2.35986328125,positive
2018-09-14,0.0078925869894099,0.96324810892587,0.0288623298033282,0.0677059001512859,661,2018-09-14,6515.41015625,6596.10009765625,6456.169921875,6512.7099609375,6512.7099609375,4076220000,2018-09-21,6513.8701171875,6794.330078125,6496.35986328125,6734.9501953125,6734.9501953125,6531940000,222.240234375,positive
2018-09-15,0.0100457413249211,0.9593170347003156,0.0306451104100946,0.0604876971608832,634,2018-09-15,6509.39990234375,6561.72021484375,6493.5498046875,6543.2001953125,6543.2001953125,3216300000,2018-09-22,6735.0498046875,6814.56005859375,6616.7998046875,6721.97998046875,6721.97998046875,4509660000,178.77978515625,positive
2018-09-16,0.0097549019607843,0.9589444444444444,0.0313055555555555,0.0624359477124183,612,2018-09-16,6536.68017578125,6544.330078125,6460.10009765625,6517.18017578125,6517.18017578125,3273730000,2018-09-23,6715.31982421875,6766.14990234375,6679.419921875,6710.6298828125,6710.6298828125,4197500000,193.44970703125,positive
2018-09-17,0.0102750352609308,0.9639407616361072,0.0257912552891396,0.0479667136812411,709,2018-09-17,6514.06005859375,6540.2099609375,6257.52001953125,6281.2001953125,6281.2001953125,3910780000,2018-09-24,6704.77001953125,6713.56005859375,6580.89990234375,6595.41015625,6595.41015625,4177310000,314.2099609375,positive
2018-09-18,0.009727414330218,0.9602741433021806,0.0300031152647975,0.0662266355140187,642,2018-09-18,6280.91015625,6384.18017578125,6265.7099609375,6371.2998046875,6371.2998046875,4180090000,2018-09-25,6603.64013671875,6603.64013671875,6381.85986328125,6446.47021484375,6446.47021484375,4726180000,75.17041015625,positive
2018-09-19,0.0072578796561604,0.9616045845272206,0.0311375358166189,0.0855318051575931,698,2018-09-19,6371.85009765625,6448.4599609375,6208.33984375,6398.5400390625,6398.5400390625,4431340000,2018-09-26,6452.7900390625,6585.91015625,6397.89013671875,6495.0,6495.0,4437300000,96.4599609375,positive
2018-09-20,0.0077126917712691,0.9623695955369596,0.0299135285913528,0.0839666666666666,717,2018-09-20,6398.85009765625,6529.259765625,6395.9501953125,6519.669921875,6519.669921875,4348110000,2018-09-27,6495.2900390625,6712.10009765625,6464.9501953125,6676.75,6676.75,4606810000,157.080078125,positive
2018-09-21,0.0113800904977375,0.9577300150829564,0.0308914027149321,0.0732619909502262,663,2018-09-21,6513.8701171875,6794.330078125,6496.35986328125,6734.9501953125,6734.9501953125,6531940000,2018-09-28,6678.75,6785.02978515625,6598.31982421875,6644.1298828125,6644.1298828125,5014430000,90.8203125,negative
2018-09-22,0.0070612612612612,0.9628864864864866,0.030054054054054,0.0709086486486486,555,2018-09-22,6735.0498046875,6814.56005859375,6616.7998046875,6721.97998046875,6721.97998046875,4509660000,2018-09-29,6643.10009765625,6643.10009765625,6511.64990234375,6601.9599609375,6601.9599609375,4363690000,120.02001953125,negative
2018-09-23,0.0180882352941176,0.9503970588235294,0.0315161764705882,0.0301389705882353,680,2018-09-23,6715.31982421875,6766.14990234375,6679.419921875,6710.6298828125,6710.6298828125,4197500000,2018-09-30,6604.7099609375,6643.77978515625,6566.5400390625,6625.56005859375,6625.56005859375,4002280000,85.06982421875,negative
2018-09-24,0.0252161172161172,0.9322905982905983,0.0424920634920635,0.0302472527472527,819,2018-09-24,6704.77001953125,6713.56005859375,6580.89990234375,6595.41015625,6595.41015625,4177310000,2018-10-01,6619.85009765625,6653.2998046875,6549.080078125,6589.6201171875,6589.6201171875,4000970000,5.7900390625,negative
2018-09-25,0.0115208034433285,0.9549655667144906,0.0335078909612625,0.0635659971305595,697,2018-09-25,6603.64013671875,6603.64013671875,6381.85986328125,6446.47021484375,6446.47021484375,4726180000,2018-10-02,6593.240234375,6611.83984375,6537.89990234375,6556.10009765625,6556.10009765625,3979260000,109.6298828125,positive
2018-09-26,0.0090505464480874,0.9628879781420764,0.0280573770491803,0.0598484972677595,732,2018-09-26,6452.7900390625,6585.91015625,6397.89013671875,6495.0,6495.0,4437300000,2018-10-03,6553.85986328125,6571.4599609375,6454.02978515625,6502.58984375,6502.58984375,3887310000,7.58984375,positive
2018-09-27,0.0082746781115879,0.961175965665236,0.0305507868383404,0.0710427753934191,699,2018-09-27,6495.2900390625,6712.10009765625,6464.9501953125,6676.75,6676.75,4606810000,2018-10-04,6497.91015625,6603.31005859375,6497.91015625,6576.68994140625,6576.68994140625,3838410000,100.06005859375,negative
